#                                                                                                                                                  --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                           accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                   ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
WP_039598695.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_A12|3085                                -          CSD                  PF00313.25   5.3e-33  108.5   0.5   5.7e-33  108.4   0.5   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_POPS2|2634                     -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSI07|1124                     -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSS1308|7365                   -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSS190|7372                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSS216|7379                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSS4|7386                      -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_13|19976                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_15|19991                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_18|20135                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_1|19760                     -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_24|20143                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_26|20128                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_27|19956                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_27|19969                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_28|20121                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_30|20114                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_39|19949                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_3|19942                     -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_42|20106                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_45|20098                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_49|20091                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_4|19999                     -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_51|20083                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_52|20076                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_56|20062                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_57|19962                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_61|20069                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_9|19984                     -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Po82|420                       -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RD15|7176                      -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RS24|28435                     -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RS2|5249                       -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RS488|9142                     -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RS489|9148                     -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RSCM|9961                      -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RUN2279|24391                  -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RUN2474|24383                  -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs-09-161|2267                 -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs-10-244|2259                 -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs-SY1|28428                   -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs-T02|6049                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs5|24406                      -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SD54|1853                      -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SEPPX05|8315                   -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2064|14375                   -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2312|14368                   -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2330|14319                   -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2729|14361                   -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3103|14312                   -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3175|14305                   -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3300|14431                   -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3730|14354                   -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3755|14347                   -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3822|14424                   -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3882|14417                   -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SY1|28198                      -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T101|14382                     -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T117|14326                     -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T11|14298                      -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T42|14410                      -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T51|14291                      -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T523|14616                     -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T60|14403                      -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T78|14340                      -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T82|14396                      -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T95|14389                      -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T98|14333                      -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_1|20055                     -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_22|20041                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_28|20034                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_36|20027                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_42|20006                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_53|20020                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_63|20013                    -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_7|20048                     -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1591|16719                  -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1611|16713                  -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1612|16707                  -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1617|16729                  -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UTT-25|10485                   -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW163|3537                     -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW179|3518                     -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_003265287.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW181|5252                     -          CSD                  PF00313.25   6.7e-33  108.1   0.4   7.2e-33  108.0   0.4   1.0   1   0   0   1   1   1   1 -
