WP_197387532.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_NCPPB216|24909	WP_197387532.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_NCPPB216|24909
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_IPO0715|24913
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD445|24920
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD141|24926
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD1447|24930
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD1414|24937
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD1446|24943
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD511|24950
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD134|24960
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_LMG9673|24966
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_PD3278|24975
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK216|24981
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK213|24987
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK202|24994
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK201|25000
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK199|25006
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK180|25012
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK198|25018
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK161|25025
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_PD4138|25032
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK159|25038
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD4321|25044
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD4124|25051
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD3668|25057
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD4027|25063
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_PD3634|25070
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_PD3570|25077
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD3270|25082
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD3223|25089
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD3269|25095
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed72|25305
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed66|25313
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed59|25320
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed30|25327
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed16|25334
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed54|25342
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed72|25349
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed13|25356
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_362200|25363
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_199028067.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_ASV6|26111
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_subsp_celebesensis_UGMSS_Db01|26242
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_LLRS-1|28014
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_RS476|28023
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SY1|28202
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_004632415.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_B265|28412
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs-SY1|28432
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RS24|28439
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_T2C-Rasto|29616
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_004632415.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_UNCCL144|29854
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_004632415.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_NFACC01|30041
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_138928755.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW386|18126
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003275520.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MolK2|398
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Po82|421
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSI07|1130
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P673|2070
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CFIA906|2341
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NCPPB909|2350
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_23-10BR|2622
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NCPPB282|2627
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_POPS2|2633
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_B50|3515
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW179|3519
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003275520.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CIP417|3526
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Grenada9-1|3531
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW163|3538
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CFBP6783|3544
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_IBSBF1503|3550
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003275520.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CFBP1416|3557
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_IPO1609|4691
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UY031|5200
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CFBP7014|5237
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_IBSBF1900|5243
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RS2|5248
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW181|5253
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CFBP3858|5260
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_KACC10722|6551
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CIP120|6664
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P597|6671
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW491|6950
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW24|6956
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW365|6962
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW551|6968
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_GEO_99|7909
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_GEO_96|7915
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW700|8641
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_K60|8648
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RS488|9141
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RS489|9149
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_GEO_304|9973
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_GEO_81|9979
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_GEO_55|9984
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P816|13137
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T51|14295
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T11|14302
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3175|14311
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T98|14339
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2312|14372
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2064|14379
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T101|14386
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T95|14393
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T82|14400
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P822|14452
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_IBSBF2570|14525
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_IBSBF2571|14532
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SFC|14537
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CRMRs218|14669
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1612|16708
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1611|16714
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1591|16720
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1579|16724
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1617|16730
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UA-1609|16735
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW848|23037
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CCRMRs304|23887
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CCRMRsB7|23893
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CCRMRs287|23897
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CCRMRs277|23903
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs5|24407
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NCPPB3985|24874
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013211709.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_NCPPB3219|24882
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_197330028.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_NCPPB3445|24888
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NCPPB325|24898
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_IPO0715|24910
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD445|24917
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD141|24923
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003275520.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD1447|24931
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD1414|24936
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003275520.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD1446|24944
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003272203.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD511|24949
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD134|24957
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK216|24978
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK213|24984
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK202|24991
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK201|24997
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK199|25003
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK180|25009
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK198|25015
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003261877.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NAK161|25022
